Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Lebanon,LBN,1984,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1983,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1982,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1981,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1980,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1979,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1978,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1977,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1976,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1975,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1974,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1973,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1972,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1971,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1970,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1969,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1968,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1967,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1966,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1965,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1964,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1963,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1962,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,1961,Land area (sq. km),AG.LND.TOTL.K2,10230
Lebanon,LBN,2015,Rural land area (sq. km),AG.LND.TOTL.RU.K2,8546.202041
Lebanon,LBN,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,9257.952299
Lebanon,LBN,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,9513.339781
Lebanon,LBN,2022,Cereal production (metric tons),AG.PRD.CREL.MT,133396.53
Lebanon,LBN,2021,Cereal production (metric tons),AG.PRD.CREL.MT,133462.47
Lebanon,LBN,2020,Cereal production (metric tons),AG.PRD.CREL.MT,174470
Lebanon,LBN,2019,Cereal production (metric tons),AG.PRD.CREL.MT,165440
Lebanon,LBN,2018,Cereal production (metric tons),AG.PRD.CREL.MT,164130
Lebanon,LBN,2017,Cereal production (metric tons),AG.PRD.CREL.MT,166851.49
Lebanon,LBN,2016,Cereal production (metric tons),AG.PRD.CREL.MT,181183.97
Lebanon,LBN,2015,Cereal production (metric tons),AG.PRD.CREL.MT,180116.43
Lebanon,LBN,2014,Cereal production (metric tons),AG.PRD.CREL.MT,176627.23
Lebanon,LBN,2013,Cereal production (metric tons),AG.PRD.CREL.MT,178658.66
Lebanon,LBN,2012,Cereal production (metric tons),AG.PRD.CREL.MT,188629.35
Lebanon,LBN,2011,Cereal production (metric tons),AG.PRD.CREL.MT,158638.17
Lebanon,LBN,2010,Cereal production (metric tons),AG.PRD.CREL.MT,111784.67
Lebanon,LBN,2009,Cereal production (metric tons),AG.PRD.CREL.MT,146600
Lebanon,LBN,2008,Cereal production (metric tons),AG.PRD.CREL.MT,177000
Lebanon,LBN,2007,Cereal production (metric tons),AG.PRD.CREL.MT,153370
Lebanon,LBN,2006,Cereal production (metric tons),AG.PRD.CREL.MT,189400
Lebanon,LBN,2005,Cereal production (metric tons),AG.PRD.CREL.MT,177240
Lebanon,LBN,2004,Cereal production (metric tons),AG.PRD.CREL.MT,165056.82
Lebanon,LBN,2003,Cereal production (metric tons),AG.PRD.CREL.MT,145835.93
Lebanon,LBN,2002,Cereal production (metric tons),AG.PRD.CREL.MT,140144
Lebanon,LBN,2001,Cereal production (metric tons),AG.PRD.CREL.MT,152950
Lebanon,LBN,2000,Cereal production (metric tons),AG.PRD.CREL.MT,122800
Lebanon,LBN,1999,Cereal production (metric tons),AG.PRD.CREL.MT,93000
Lebanon,LBN,1998,Cereal production (metric tons),AG.PRD.CREL.MT,102843
Lebanon,LBN,1997,Cereal production (metric tons),AG.PRD.CREL.MT,89657
Lebanon,LBN,1996,Cereal production (metric tons),AG.PRD.CREL.MT,93796
Lebanon,LBN,1995,Cereal production (metric tons),AG.PRD.CREL.MT,100385
Lebanon,LBN,1994,Cereal production (metric tons),AG.PRD.CREL.MT,79109
Lebanon,LBN,1993,Cereal production (metric tons),AG.PRD.CREL.MT,80905
Lebanon,LBN,1992,Cereal production (metric tons),AG.PRD.CREL.MT,88401
Lebanon,LBN,1991,Cereal production (metric tons),AG.PRD.CREL.MT,83213
Lebanon,LBN,1990,Cereal production (metric tons),AG.PRD.CREL.MT,77358
Lebanon,LBN,1989,Cereal production (metric tons),AG.PRD.CREL.MT,79361
Lebanon,LBN,1988,Cereal production (metric tons),AG.PRD.CREL.MT,73032
Lebanon,LBN,1987,Cereal production (metric tons),AG.PRD.CREL.MT,70482
Lebanon,LBN,1986,Cereal production (metric tons),AG.PRD.CREL.MT,46530
Lebanon,LBN,1985,Cereal production (metric tons),AG.PRD.CREL.MT,34450
Lebanon,LBN,1984,Cereal production (metric tons),AG.PRD.CREL.MT,25831
Lebanon,LBN,1983,Cereal production (metric tons),AG.PRD.CREL.MT,27200
Lebanon,LBN,1982,Cereal production (metric tons),AG.PRD.CREL.MT,30420
Lebanon,LBN,1981,Cereal production (metric tons),AG.PRD.CREL.MT,29575
Lebanon,LBN,1980,Cereal production (metric tons),AG.PRD.CREL.MT,30450
Lebanon,LBN,1979,Cereal production (metric tons),AG.PRD.CREL.MT,48600
Lebanon,LBN,1978,Cereal production (metric tons),AG.PRD.CREL.MT,56600
Lebanon,LBN,1977,Cereal production (metric tons),AG.PRD.CREL.MT,60760
Lebanon,LBN,1976,Cereal production (metric tons),AG.PRD.CREL.MT,55700
Lebanon,LBN,1975,Cereal production (metric tons),AG.PRD.CREL.MT,82700
Lebanon,LBN,1974,Cereal production (metric tons),AG.PRD.CREL.MT,92444
Lebanon,LBN,1973,Cereal production (metric tons),AG.PRD.CREL.MT,65638
Lebanon,LBN,1972,Cereal production (metric tons),AG.PRD.CREL.MT,76416
Lebanon,LBN,1971,Cereal production (metric tons),AG.PRD.CREL.MT,52414
Lebanon,LBN,1970,Cereal production (metric tons),AG.PRD.CREL.MT,54092
Lebanon,LBN,1969,Cereal production (metric tons),AG.PRD.CREL.MT,44228
Lebanon,LBN,1968,Cereal production (metric tons),AG.PRD.CREL.MT,64882
Lebanon,LBN,1967,Cereal production (metric tons),AG.PRD.CREL.MT,91301
Lebanon,LBN,1966,Cereal production (metric tons),AG.PRD.CREL.MT,95968
Lebanon,LBN,1965,Cereal production (metric tons),AG.PRD.CREL.MT,80905
Lebanon,LBN,1964,Cereal production (metric tons),AG.PRD.CREL.MT,89000
Lebanon,LBN,1963,Cereal production (metric tons),AG.PRD.CREL.MT,84700
Lebanon,LBN,1962,Cereal production (metric tons),AG.PRD.CREL.MT,106347
Lebanon,LBN,1961,Cereal production (metric tons),AG.PRD.CREL.MT,96500
Lebanon,LBN,2022,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.9
Lebanon,LBN,2021,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.15
Lebanon,LBN,2020,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.95
Lebanon,LBN,2019,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.58
Lebanon,LBN,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.29
Lebanon,LBN,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.32
Lebanon,LBN,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.98
Lebanon,LBN,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.05
Lebanon,LBN,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.97
Lebanon,LBN,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,87.27
Lebanon,LBN,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,82.79
Lebanon,LBN,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,83.29
Lebanon,LBN,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,92.7
Lebanon,LBN,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,86.09
Lebanon,LBN,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.14
Lebanon,LBN,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.77
Lebanon,LBN,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.99
Lebanon,LBN,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,89.99
Lebanon,LBN,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.8
Lebanon,LBN,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,88.8
Lebanon,LBN,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,92.4
Lebanon,LBN,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,86.04
Lebanon,LBN,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.68
Lebanon,LBN,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.61
Lebanon,LBN,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.52
Lebanon,LBN,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.36
Lebanon,LBN,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,126.91
Lebanon,LBN,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,121.64
Lebanon,LBN,1994,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,110.64
Lebanon,LBN,1993,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.85
Lebanon,LBN,1992,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.47
Lebanon,LBN,1991,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.68
Lebanon,LBN,1990,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.12
Lebanon,LBN,1989,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,82.96
Lebanon,LBN,1988,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,77.14
Lebanon,LBN,1987,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,75.65
Lebanon,LBN,1986,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,64.97
Lebanon,LBN,1985,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,58.89
Lebanon,LBN,1984,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,53.3
Lebanon,LBN,1983,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.56
Lebanon,LBN,1982,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,54.91
Lebanon,LBN,1981,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,45.71
Lebanon,LBN,1980,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,51.79
Lebanon,LBN,1979,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,46.72
Lebanon,LBN,1978,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,46.73
Lebanon,LBN,1977,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,40.72
Lebanon,LBN,1976,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,40.47
Lebanon,LBN,1975,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,41.13
Lebanon,LBN,1974,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.87
Lebanon,LBN,1973,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,43.91
Lebanon,LBN,1972,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,48.03
Lebanon,LBN,1971,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,43.96
Lebanon,LBN,1970,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,39
Lebanon,LBN,1969,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,34.06
Lebanon,LBN,1968,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,40.18
Lebanon,LBN,1967,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,41.7
Lebanon,LBN,1966,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,33.55
Lebanon,LBN,1965,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,35.26
Lebanon,LBN,1964,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,35.66
Lebanon,LBN,1963,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,34.55
Lebanon,LBN,1962,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,30.81
Lebanon,LBN,1961,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,33.67
Lebanon,LBN,2022,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.14
Lebanon,LBN,2021,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.46
Lebanon,LBN,2020,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.76
Lebanon,LBN,2019,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.51
Lebanon,LBN,2018,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,105.24
Lebanon,LBN,2017,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.16
Lebanon,LBN,2016,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.2
Lebanon,LBN,2015,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.71
Lebanon,LBN,2014,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.09
Lebanon,LBN,2013,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,89.13
Lebanon,LBN,2012,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.54
Lebanon,LBN,2011,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.34
Lebanon,LBN,2010,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,88.81
Lebanon,LBN,2009,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,90.64
Lebanon,LBN,2008,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.04
Lebanon,LBN,2007,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.47
Lebanon,LBN,2006,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.02
Lebanon,LBN,2005,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.89
Lebanon,LBN,2004,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.09
Lebanon,LBN,2003,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92.61
Lebanon,LBN,2002,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.34
Lebanon,LBN,2001,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,86.49
Lebanon,LBN,2000,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.48
Lebanon,LBN,1999,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.47
Lebanon,LBN,1998,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.56
Lebanon,LBN,1997,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.3
Lebanon,LBN,1996,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,113.42
Lebanon,LBN,1995,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.83
Lebanon,LBN,1994,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.76
Lebanon,LBN,1993,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.89
Lebanon,LBN,1992,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.96
Lebanon,LBN,1991,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.03
Lebanon,LBN,1990,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,82.93
Lebanon,LBN,1989,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,76.84
Lebanon,LBN,1988,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,72.55
Lebanon,LBN,1987,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,71.41
Lebanon,LBN,1986,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,62.84
Lebanon,LBN,1985,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.97
Lebanon,LBN,1984,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,53.85
Lebanon,LBN,1983,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,53.72
Lebanon,LBN,1982,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,55.78
Lebanon,LBN,1981,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,48.19
Lebanon,LBN,1980,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.6
Lebanon,LBN,1979,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,46.05
Lebanon,LBN,1978,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,42.7
Lebanon,LBN,1977,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,35.61
Lebanon,LBN,1976,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,34.73
Lebanon,LBN,1975,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,38.8
Lebanon,LBN,1974,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,48.36
Lebanon,LBN,1973,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,41.43
Lebanon,LBN,1972,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,44.96
Lebanon,LBN,1971,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,41.17
Lebanon,LBN,1970,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,37.28
Lebanon,LBN,1969,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,33.18
Lebanon,LBN,1968,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,38.29
Lebanon,LBN,1967,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,39.65
Lebanon,LBN,1966,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,33.55
Lebanon,LBN,1965,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,33.62
Lebanon,LBN,1964,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,33.44
Lebanon,LBN,1963,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,31.92
Lebanon,LBN,1962,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,28.58
Lebanon,LBN,1961,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,29.91
Lebanon,LBN,2022,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,123.11
Lebanon,LBN,2021,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,118.15
Lebanon,LBN,2020,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,105.26
Lebanon,LBN,2019,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,112.36
Lebanon,LBN,2018,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,114.93
Lebanon,LBN,2017,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,103.81
Lebanon,LBN,2016,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,101.07
Lebanon,LBN,2015,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,100.5
Lebanon,LBN,2014,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,98.43
Lebanon,LBN,2013,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,95.17
Lebanon,LBN,2012,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,90.61
Lebanon,LBN,2011,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,88.45
Lebanon,LBN,2010,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,77.54
Lebanon,LBN,2009,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,104.59
Lebanon,LBN,2008,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,118.22
Lebanon,LBN,2007,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,110.42
Lebanon,LBN,2006,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,101.41
Lebanon,LBN,2005,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,105.36
Lebanon,LBN,2004,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,107.18
Lebanon,LBN,2003,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,104.18
Lebanon,LBN,2002,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,99.96
Lebanon,LBN,2001,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,89.62
Lebanon,LBN,2000,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,91.01
Lebanon,LBN,1999,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,84.93
Lebanon,LBN,1998,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,82.82
Lebanon,LBN,1997,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,78.67
Lebanon,LBN,1996,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,71.39
Lebanon,LBN,1995,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,63.67
Lebanon,LBN,1994,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,63.53
Lebanon,LBN,1993,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,61.29
Lebanon,LBN,1992,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,61.1
Lebanon,LBN,1991,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,60.67
Lebanon,LBN,1990,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,56.77
Lebanon,LBN,1989,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,54.45
Lebanon,LBN,1988,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,55.51
Lebanon,LBN,1987,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,55.58
Lebanon,LBN,1986,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,54.22
Lebanon,LBN,1985,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,53.58
Lebanon,LBN,1984,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,54.49
Lebanon,LBN,1983,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,56.38
Lebanon,LBN,1982,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,57.45
Lebanon,LBN,1981,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,55.35
Lebanon,LBN,1980,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,54.78
Lebanon,LBN,1979,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,44.15
Lebanon,LBN,1978,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,30.45
Lebanon,LBN,1977,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,20.55
Lebanon,LBN,1976,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,18.78
Lebanon,LBN,1975,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,32.16
Lebanon,LBN,1974,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,36.85
Lebanon,LBN,1973,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,36.85
Lebanon,LBN,1972,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,38.38
Lebanon,LBN,1971,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,35.22
Lebanon,LBN,1970,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,34.33
Lebanon,LBN,1969,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,32.79
Lebanon,LBN,1968,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,34.43
Lebanon,LBN,1967,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,35.08
Lebanon,LBN,1966,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,35.74
Lebanon,LBN,1965,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,30.58
Lebanon,LBN,1964,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,28.95
Lebanon,LBN,1963,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,25.12
Lebanon,LBN,1962,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,23.21
Lebanon,LBN,1961,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,19.53
Lebanon,LBN,2022,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2021,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2020,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2019,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2018,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2017,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2016,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2015,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2014,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2013,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2012,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2011,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2010,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2009,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2008,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2007,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2006,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2005,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2004,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2003,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2002,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2001,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2000,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1999,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1998,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1997,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1996,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1995,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1994,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1993,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1992,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1991,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1990,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1989,Surface area (sq. km),AG.SRF.TOTL.K2,10450
